column1,Benefit_per_order,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Sales,Type
89275,11.050000190734863,New York City,Estados Unidos,1454,2016-05-22 01:55:00.0000000,34738,502,7.5,0.15000000596046448,86763,50.0,0.25999999046325684,1,42.5,11.05000019,East of USA,Nueva York,PENDING_PAYMENT,10024,50,PAYMENT
89303,-1.0399999618530273,New York City,Estados Unidos,11080,2016-05-23 11:12:00.0000000,34833,810,1.7999999523162842,0.09000000357627869,87023,19.98999977,-0.05999999865889549,1,18.19000053,-1.039999962,East of USA,Nueva York,PENDING_PAYMENT,10024,19.989999771118164,PAYMENT
37743,74.87000274658203,New York City,Estados Unidos,10114,2016-06-13 22:12:00.0000000,36303,191,12,0.03999999910593033,90641,99.98999786,0.25999999046325684,3,287.9700012,74.87000275,East of USA,Nueva York,PENDING_PAYMENT,10035,299.9700012207031,PAYMENT
37760,52.5,New York City,Estados Unidos,9195,2016-04-08 21:35:00.0000000,31780,502,0,0,79410,50.0,0.3499999940395355,3,150.0,52.5,East of USA,Nueva York,PENDING_PAYMENT,10024,150,PAYMENT
37770,31.969999313354492,New York City,Estados Unidos,6925,2016-07-03 20:04:00.0000000,37667,627,21.59000015258789,0.18000000715255737,94018,39.99000168,0.33000001311302185,3,98.37999725,31.96999931,East of USA,Nueva York,PENDING_PAYMENT,10009,119.97000122070312,PAYMENT
47054,15.300000190734863,New York City,Estados Unidos,4860,2016-07-04 04:08:00.0000000,37690,365,30,0.25,94075,59.99000168,0.17000000178813934,2,89.98999786,15.30000019,East of USA,Nueva York,PENDING_PAYMENT,10011,119.9800033569336,PAYMENT
47071,-144.5,New York City,Estados Unidos,12053,2016-05-06 07:32:00.0000000,33658,502,15,0.15000000596046448,84005,50.0,-1.7000000476837158,2,85.0,-144.5,East of USA,Nueva York,PENDING_PAYMENT,10024,100,PAYMENT
47072,-127.5,New York City,Estados Unidos,4860,2016-07-04 04:08:00.0000000,37690,502,15,0.15000000596046448,94076,50.0,-1.5,2,85.0,-127.5,East of USA,Nueva York,PENDING_PAYMENT,10011,100,PAYMENT
47074,26.8799991607666,New York City,Estados Unidos,12053,2016-05-06 07:32:00.0000000,33658,502,16,0.1599999964237213,84004,50.0,0.3199999928474426,2,84.0,26.87999916,East of USA,Nueva York,PENDING_PAYMENT,10024,100,PAYMENT
69538,54.34000015258789,New York City,Estados Unidos,11580,2016-07-30 14:57:00.0000000,39502,403,6.5,0.05000000074505806,98608,129.9900055,0.4399999976158142,1,123.4899979,54.34000015,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
69548,19.799999237060547,New York City,Estados Unidos,9970,2016-06-13 22:33:00.0000000,36304,627,0.4000000059604645,0.009999999776482582,90644,39.99000168,0.5,1,39.59000015,19.79999924,East of USA,Nueva York,PENDING_PAYMENT,10035,39.9900016784668,PAYMENT
79003,86.4000015258789,New York City,Estados Unidos,10114,2016-06-13 22:12:00.0000000,36303,1073,20,0.10000000149011612,90640,199.9900055,0.47999998927116394,1,179.9900055,86.40000153,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
79099,73.80000305175781,New York City,Estados Unidos,10413,2016-06-06 20:59:00.0000000,35820,1073,36,0.18000000715255737,89450,199.9900055,0.44999998807907104,1,163.9900055,73.80000305,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
79100,48,New York City,Estados Unidos,10413,2016-06-06 20:59:00.0000000,35820,1073,40,0.20000000298023224,89449,199.9900055,0.30000001192092896,1,159.9900055,48.0,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
75033,69.69000244140625,New York City,Estados Unidos,8631,2016-08-20 18:57:00.0000000,40952,1073,8,0.03999999910593033,102211,199.9900055,0.36000001430511475,1,191.9900055,69.69000244,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
75034,19,New York City,Estados Unidos,8631,2016-08-20 18:57:00.0000000,40952,1073,10,0.05000000074505806,102210,199.9900055,0.10000000149011612,1,189.9900055,19.0,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
75039,49.279998779296875,New York City,Estados Unidos,5230,2016-08-20 10:12:00.0000000,40927,1073,24,0.11999999731779099,102152,199.9900055,0.2800000011920929,1,175.9900055,49.27999878,East of USA,Nueva York,PENDING_PAYMENT,10011,199.99000549316406,PAYMENT
75097,79.68000030517578,New York City,Estados Unidos,6053,2016-08-17 04:04:00.0000000,40704,1073,34,0.17000000178813934,101551,199.9900055,0.47999998927116394,1,165.9900055,79.68000031,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
75108,-142.64999389648438,New York City,Estados Unidos,1159,2016-08-16 11:15:00.0000000,40656,1073,14,0.07000000029802322,101443,199.9900055,-0.7699999809265137,1,185.9900055,-142.6499939,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
68733,36.400001525878906,New York City,Estados Unidos,9278,2016-07-09 17:58:00.0000000,38072,403,0,0,95041,129.9900055,0.2800000011920929,1,129.9900055,36.40000153,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
68736,63.060001373291016,New York City,Estados Unidos,9278,2016-07-09 17:58:00.0000000,38072,403,1.2999999523162842,0.009999999776482582,95040,129.9900055,0.49000000953674316,1,128.6900024,63.06000137,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
68740,-23.65999984741211,New York City,Estados Unidos,11109,2016-06-18 15:22:00.0000000,36626,403,11.699999809265137,0.09000000357627869,91424,129.9900055,-0.20000000298023224,1,118.2900009,-23.65999985,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
68747,18.200000762939453,New York City,Estados Unidos,2740,2016-08-15 18:05:00.0000000,40607,403,26,0.20000000298023224,101306,129.9900055,0.18000000715255737,1,103.9899979,18.20000076,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
68748,32.95000076293945,New York City,Estados Unidos,2740,2016-08-15 18:05:00.0000000,40607,403,32.5,0.25,101303,129.9900055,0.3400000035762787,1,97.48999786,32.95000076,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
68754,75,New York City,Estados Unidos,2740,2016-08-15 18:05:00.0000000,40607,957,0,0,101307,299.980011,0.25,1,299.980011,75.0,East of USA,Nueva York,PENDING_PAYMENT,10024,299.9800109863281,PAYMENT
18982,20.639999389648438,New York City,Estados Unidos,12062,2016-08-20 19:18:00.0000000,40953,191,7,0.07000000029802322,102213,99.98999786,0.2199999988079071,1,92.98999786,20.63999939,East of USA,Nueva York,PENDING_PAYMENT,10035,99.98999786376953,PAYMENT
30093,80.36000061035156,New York City,Estados Unidos,88,2016-04-19 17:12:00.0000000,32521,365,9,0.05000000074505806,81338,59.99000168,0.4699999988079071,3,170.9700012,80.36000061,East of USA,Nueva York,PENDING_PAYMENT,10024,179.97000122070312,PAYMENT
50894,-48.77000045776367,New York City,Estados Unidos,3083,2016-06-20 07:18:00.0000000,36740,728,58.5,0.18000000715255737,91686,65.0,-0.18000000715255737,5,266.5,-48.77000046,East of USA,Nueva York,PENDING_PAYMENT,10035,325,PAYMENT
91376,54.400001525878906,New York City,Estados Unidos,9690,2016-06-29 22:11:00.0000000,37399,403,9.100000381469727,0.07000000029802322,93358,129.9900055,0.44999998807907104,1,120.8899994,54.40000153,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
91380,-23.65999984741211,New York City,Estados Unidos,3083,2016-06-20 07:18:00.0000000,36740,403,11.699999809265137,0.09000000357627869,91687,129.9900055,-0.20000000298023224,1,118.2900009,-23.65999985,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
91385,39.540000915527344,New York City,Estados Unidos,4859,2016-07-04 05:11:00.0000000,37693,403,13,0.10000000149011612,94084,129.9900055,0.3400000035762787,1,116.9899979,39.54000092,East of USA,Nueva York,PENDING_PAYMENT,10011,129.99000549316406,PAYMENT
91391,38.220001220703125,New York City,Estados Unidos,2747,2016-07-01 21:28:00.0000000,37534,403,16.899999618530273,0.12999999523162842,93680,129.9900055,0.3400000035762787,1,113.0899963,38.22000122,East of USA,Nueva York,PENDING_PAYMENT,10009,129.99000549316406,PAYMENT
91403,10.65999984741211,New York City,Estados Unidos,4118,2016-05-29 20:18:00.0000000,35270,403,23.399999618530273,0.18000000715255737,88085,129.9900055,0.10000000149011612,1,106.5899963,10.65999985,East of USA,Nueva York,PENDING_PAYMENT,10009,129.99000549316406,PAYMENT
91415,4.400000095367432,New York City,Estados Unidos,1844,2016-04-10 04:46:00.0000000,31869,502,6,0.11999999731779099,79642,50.0,0.10000000149011612,1,44.0,4.400000095,East of USA,Nueva York,PENDING_PAYMENT,10024,50,PAYMENT
91432,23.760000228881836,New York City,Estados Unidos,8766,2016-05-18 23:59:00.0000000,34527,957,30,0.10000000149011612,86231,299.980011,0.09000000357627869,1,269.980011,23.76000023,East of USA,Nueva York,PENDING_PAYMENT,10009,299.9800109863281,PAYMENT
90023,-16.299999237060547,New York City,Estados Unidos,7925,2016-06-22 18:52:00.0000000,36910,502,0,0,92112,50.0,-0.1599999964237213,2,100.0,-16.29999924,East of USA,Nueva York,PAYMENT_REVIEW,10011,100,PAYMENT
90029,59.9900016784668,New York City,Estados Unidos,5230,2016-08-20 10:12:00.0000000,40927,191,0,0,102150,99.98999786,0.30000001192092896,2,199.9799957,59.99000168,East of USA,Nueva York,PENDING_PAYMENT,10011,199.97999572753906,PAYMENT
89312,100.37999725341797,New York City,Estados Unidos,688,2016-06-27 05:22:00.0000000,37214,957,3,0.009999999776482582,92887,299.980011,0.3400000035762787,1,296.980011,100.3799973,East of USA,Nueva York,PENDING_PAYMENT,10035,299.9800109863281,PAYMENT
89324,139.6699981689453,New York City,Estados Unidos,5168,2016-04-25 00:43:00.0000000,32885,957,9,0.029999999329447746,82261,299.980011,0.47999998927116394,1,290.980011,139.6699982,East of USA,Nueva York,PENDING_PAYMENT,10024,299.9800109863281,PAYMENT
89332,-431.9700012207031,New York City,Estados Unidos,7469,2016-06-25 21:50:00.0000000,37124,957,12,0.03999999910593033,92630,299.980011,-1.5,1,287.980011,-431.9700012,East of USA,Nueva York,PENDING_PAYMENT,10035,299.9800109863281,PAYMENT
89352,81.88999938964844,New York City,Estados Unidos,2734,2016-08-13 19:29:00.0000000,40474,957,27,0.09000000357627869,100999,299.980011,0.30000001192092896,1,272.980011,81.88999939,East of USA,Nueva York,PENDING_PAYMENT,10035,299.9800109863281,PAYMENT
89363,27,New York City,Estados Unidos,3441,2016-04-30 09:18:00.0000000,33252,957,30,0.10000000149011612,83084,299.980011,0.10000000149011612,1,269.980011,27.0,East of USA,Nueva York,PENDING_PAYMENT,10009,299.9800109863281,PAYMENT
92382,-155.49000549316406,New York City,Estados Unidos,4687,2016-06-22 09:03:00.0000000,36882,365,12,0.03999999910593033,92042,59.99000168,-0.5400000214576721,5,287.9500122,-155.4900055,East of USA,Nueva York,PENDING_PAYMENT,10011,299.95001220703125,PAYMENT
92383,35.619998931884766,New York City,Estados Unidos,9690,2016-06-29 22:11:00.0000000,37399,365,15,0.05000000074505806,93356,59.99000168,0.12999999523162842,5,284.9500122,35.61999893,East of USA,Nueva York,PENDING_PAYMENT,10035,299.95001220703125,PAYMENT
92394,65.55999755859375,New York City,Estados Unidos,1844,2016-04-10 04:46:00.0000000,31869,627,6,0.029999999329447746,79644,39.99000168,0.3400000035762787,5,193.9499969,65.55999756,East of USA,Nueva York,PENDING_PAYMENT,10024,199.9499969482422,PAYMENT
92400,66.4800033569336,New York City,Estados Unidos,3083,2016-06-20 07:18:00.0000000,36740,627,10,0.05000000074505806,91685,39.99000168,0.3499999940395355,5,189.9499969,66.48000336,East of USA,Nueva York,PENDING_PAYMENT,10035,199.9499969482422,PAYMENT
100511,28.790000915527344,New York City,Estados Unidos,10114,2016-06-13 22:12:00.0000000,36303,1014,19.989999771118164,0.20000000298023224,90639,49.97999954,0.36000001430511475,2,79.97000122,28.79000092,East of USA,Nueva York,PENDING_PAYMENT,10035,99.95999908447266,PAYMENT
100602,30.1200008392334,New York City,Estados Unidos,8790,2016-06-08 16:26:00.0000000,35944,1014,16.989999771118164,0.17000000178813934,89772,49.97999954,0.36000001430511475,2,82.97000122,30.12000084,East of USA,Nueva York,PENDING_PAYMENT,10009,99.95999908447266,PAYMENT
46679,74.69999694824219,New York City,Estados Unidos,3058,2016-07-17 23:33:00.0000000,38636,957,51,0.17000000178813934,96447,299.980011,0.30000001192092896,1,248.9799957,74.69999695,East of USA,Nueva York,PENDING_PAYMENT,10009,299.9800109863281,PAYMENT
78532,49.13999938964844,New York City,Estados Unidos,10035,2016-07-14 15:40:00.0000000,38408,1073,11,0.05999999865889549,95860,199.9900055,0.25999999046325684,1,188.9900055,49.13999939,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
78575,-100.79000091552734,New York City,Estados Unidos,6756,2016-07-12 04:28:00.0000000,38239,1073,32,0.1599999964237213,95459,199.9900055,-0.6000000238418579,1,167.9900055,-100.7900009,East of USA,Nueva York,PENDING_PAYMENT,10009,199.99000549316406,PAYMENT
80022,92.12000274658203,New York City,Estados Unidos,3381,2016-04-08 20:11:00.0000000,31776,1073,4,0.019999999552965164,79403,199.9900055,0.4699999988079071,1,195.9900055,92.12000275,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
80043,5.699999809265137,New York City,Estados Unidos,2373,2016-04-07 01:27:00.0000000,31654,1073,10,0.05000000074505806,79100,199.9900055,0.029999999329447746,1,189.9900055,5.699999809,East of USA,Nueva York,PENDING_PAYMENT,10035,199.99000549316406,PAYMENT
80053,24.600000381469727,New York City,Estados Unidos,4536,2016-04-06 11:26:00.0000000,31614,1073,36,0.18000000715255737,79002,199.9900055,0.15000000596046448,1,163.9900055,24.60000038,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
92131,134.99000549316406,New York City,Estados Unidos,4687,2016-06-22 09:03:00.0000000,36882,191,40,0.10000000149011612,92043,99.98999786,0.3799999952316284,4,359.9599915,134.9900055,East of USA,Nueva York,PENDING_PAYMENT,10011,399.9599914550781,PAYMENT
92135,-184.2899932861328,New York City,Estados Unidos,1844,2016-04-10 04:46:00.0000000,31869,365,9.600000381469727,0.03999999910593033,79643,59.99000168,-0.800000011920929,4,230.3600006,-184.2899933,East of USA,Nueva York,PENDING_PAYMENT,10024,239.9600067138672,PAYMENT
92136,106.58000183105469,New York City,Estados Unidos,5548,2016-04-25 00:22:00.0000000,32884,365,13.199999809265137,0.05999999865889549,82258,59.99000168,0.4699999988079071,4,226.7599945,106.5800018,East of USA,Nueva York,PENDING_PAYMENT,10024,239.9600067138672,PAYMENT
92141,100.20999908447266,New York City,Estados Unidos,4687,2016-06-22 09:03:00.0000000,36882,365,31.190000534057617,0.12999999523162842,92040,59.99000168,0.47999998927116394,4,208.7700043,100.2099991,East of USA,Nueva York,PENDING_PAYMENT,10011,239.9600067138672,PAYMENT
92155,-14.880000114440918,New York City,Estados Unidos,5548,2016-04-25 00:22:00.0000000,32884,627,11.199999809265137,0.07000000029802322,82257,39.99000168,-0.10000000149011612,4,148.7599945,-14.88000011,East of USA,Nueva York,PENDING_PAYMENT,10024,159.9600067138672,PAYMENT
6540,8.180000305175781,New York City,Estados Unidos,5085,2016-05-07 08:25:00.0000000,33729,502,7,0.07000000029802322,84172,50.0,0.09000000357627869,2,93.0,8.180000305,East of USA,Nueva York,PENDING_PAYMENT,10009,100,PAYMENT
6543,-21.760000228881836,New York City,Estados Unidos,3265,2016-05-07 15:46:00.0000000,33750,821,7.28000020980835,0.07000000029802322,84227,51.99000168,-0.23000000417232513,2,96.69999695,-21.76000023,East of USA,Nueva York,PENDING_PAYMENT,10011,103.9800033569336,PAYMENT
37513,86.38999938964844,New York City,Estados Unidos,6168,2016-08-11 14:35:00.0000000,40323,191,8,0.03999999910593033,100617,99.98999786,0.44999998807907104,2,191.9799957,86.38999939,East of USA,Nueva York,PENDING_PAYMENT,10035,199.97999572753906,PAYMENT
37524,-156.2100067138672,New York City,Estados Unidos,10114,2016-06-13 22:12:00.0000000,36303,365,19.200000762939453,0.1599999964237213,90643,59.99000168,-1.5499999523162842,2,100.7799988,-156.2100067,East of USA,Nueva York,PENDING_PAYMENT,10035,119.9800033569336,PAYMENT
37537,3.8299999237060547,New York City,Estados Unidos,6925,2016-07-03 20:04:00.0000000,37667,917,0.4399999976158142,0.009999999776482582,94017,21.98999977,0.09000000357627869,2,43.54000092,3.829999924,East of USA,Nueva York,PENDING_PAYMENT,10009,43.97999954223633,PAYMENT
36043,1.8600000143051147,New York City,Estados Unidos,7293,2016-06-05 06:27:00.0000000,35710,502,3.5,0.07000000029802322,89182,50.0,0.03999999910593033,1,46.5,1.860000014,East of USA,Nueva York,PENDING_PAYMENT,10024,50,PAYMENT
36054,91.33999633789062,New York City,Estados Unidos,8790,2016-06-08 16:26:00.0000000,35944,957,39,0.12999999523162842,89768,299.980011,0.3499999940395355,1,260.980011,91.33999634,East of USA,Nueva York,PENDING_PAYMENT,10009,299.9800109863281,PAYMENT
19983,14.510000228881836,New York City,Estados Unidos,12237,2016-08-14 04:15:00.0000000,40499,365,4.199999809265137,0.07000000029802322,101061,59.99000168,0.25999999046325684,1,55.79000092,14.51000023,East of USA,Nueva York,PENDING_PAYMENT,10011,59.9900016784668,PAYMENT
19994,38.369998931884766,New York City,Estados Unidos,2373,2016-04-07 01:27:00.0000000,31654,403,23.399999618530273,0.18000000715255737,79104,129.9900055,0.36000001430511475,1,106.5899963,38.36999893,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
19999,1.0399999618530273,New York City,Estados Unidos,2373,2016-04-07 01:27:00.0000000,31654,403,26,0.20000000298023224,79101,129.9900055,0.009999999776482582,1,103.9899979,1.039999962,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
89054,3.3299999237060547,New York City,Estados Unidos,7925,2016-06-22 18:52:00.0000000,36910,191,10,0.10000000149011612,92113,99.98999786,0.03999999910593033,1,89.98999786,3.329999924,East of USA,Nueva York,PAYMENT_REVIEW,10011,99.98999786376953,PAYMENT
89081,31.200000762939453,New York City,Estados Unidos,8144,2016-04-07 17:55:00.0000000,31701,403,0,0,79212,129.9900055,0.23999999463558197,1,129.9900055,31.20000076,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
79216,3.7799999713897705,New York City,Estados Unidos,4118,2016-05-29 20:18:00.0000000,35270,1073,11,0.05999999865889549,88084,199.9900055,0.019999999552965164,1,188.9900055,3.779999971,East of USA,Nueva York,PENDING_PAYMENT,10009,199.99000549316406,PAYMENT
79245,69,New York City,Estados Unidos,12318,2016-05-27 14:41:00.0000000,35117,1073,50,0.25,87700,199.9900055,0.46000000834465027,1,149.9900055,69.0,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
79331,62.15999984741211,New York City,Estados Unidos,1454,2016-05-22 01:55:00.0000000,34738,1073,32,0.1599999964237213,86762,199.9900055,0.3700000047683716,1,167.9900055,62.15999985,East of USA,Nueva York,PENDING_PAYMENT,10024,199.99000549316406,PAYMENT
91653,-133.38999938964844,New York City,Estados Unidos,2833,2016-07-04 20:57:00.0000000,37738,191,18,0.09000000357627869,94195,99.98999786,-0.7300000190734863,2,181.9799957,-133.3899994,East of USA,Nueva York,PENDING_PAYMENT,10024,199.97999572753906,PAYMENT
91663,29.520000457763672,New York City,Estados Unidos,9690,2016-06-29 22:11:00.0000000,37399,365,21.600000381469727,0.18000000715255737,93357,59.99000168,0.30000001192092896,2,98.37999725,29.52000046,East of USA,Nueva York,PENDING_PAYMENT,10035,119.9800033569336,PAYMENT
91664,41.27000045776367,New York City,Estados Unidos,9690,2016-06-29 22:11:00.0000000,37399,365,24,0.20000000298023224,93355,59.99000168,0.4300000071525574,2,95.98000336,41.27000046,East of USA,Nueva York,PENDING_PAYMENT,10035,119.9800033569336,PAYMENT
91666,-55.400001525878906,New York City,Estados Unidos,8766,2016-05-18 23:59:00.0000000,34527,572,4.400000095367432,0.05999999865889549,86230,39.99000168,-0.7300000190734863,2,75.58000183,-55.40000153,East of USA,Nueva York,PENDING_PAYMENT,10009,79.9800033569336,PAYMENT
99671,-14.670000076293945,New York City,Estados Unidos,2596,2016-07-28 18:48:00.0000000,39376,1014,10,0.20000000298023224,98313,49.97999954,-0.3700000047683716,1,39.97999954,-14.67000008,East of USA,Nueva York,PENDING_PAYMENT,10009,49.97999954223633,PAYMENT
99688,39.41999816894531,New York City,Estados Unidos,7954,2016-07-28 00:35:00.0000000,39324,1014,23.989999771118164,0.1599999964237213,98166,49.97999954,0.3100000023841858,3,125.9499969,39.41999817,East of USA,Nueva York,PENDING_PAYMENT,10035,149.94000244140625,PAYMENT
101059,16.309999465942383,New York City,Estados Unidos,4298,2016-05-15 12:36:00.0000000,34289,1014,32.4900016784668,0.12999999523162842,85632,49.97999954,0.07999999821186066,5,217.4100037,16.30999947,East of USA,Nueva York,PENDING_PAYMENT,10024,249.89999389648438,PAYMENT
101162,55.18000030517578,New York City,Estados Unidos,6301,2016-05-10 08:14:00.0000000,33934,1014,29.989999771118164,0.20000000298023224,84690,49.97999954,0.46000000834465027,3,119.9499969,55.18000031,East of USA,Nueva York,PENDING_PAYMENT,10035,149.94000244140625,PAYMENT
68759,-182.0800018310547,New York City,Estados Unidos,11109,2016-06-18 15:22:00.0000000,36626,957,27,0.09000000357627869,91423,299.980011,-0.6700000166893005,1,272.980011,-182.0800018,East of USA,Nueva York,PENDING_PAYMENT,10035,299.9800109863281,PAYMENT
109529,-145.49000549316406,New York City,Estados Unidos,5168,2016-04-25 00:43:00.0000000,32885,191,15,0.029999999329447746,82259,99.98999786,-0.30000001192092896,5,484.9500122,-145.4900055,East of USA,Nueva York,PENDING_PAYMENT,10024,499.95001220703125,PAYMENT
109548,21.260000228881836,New York City,Estados Unidos,4894,2016-08-15 03:43:00.0000000,40566,365,16.5,0.05999999865889549,101212,59.99000168,0.07999999821186066,5,283.4500122,21.26000023,East of USA,Nueva York,PENDING_PAYMENT,10035,299.95001220703125,PAYMENT
109552,75.31999969482422,New York City,Estados Unidos,3441,2016-04-30 09:18:00.0000000,33252,365,21,0.07000000029802322,83083,59.99000168,0.27000001072883606,5,278.9500122,75.3199997,East of USA,Nueva York,PENDING_PAYMENT,10009,299.95001220703125,PAYMENT
109558,36.529998779296875,New York City,Estados Unidos,8933,2016-05-16 00:10:00.0000000,34322,365,38.9900016784668,0.12999999523162842,85737,59.99000168,0.14000000059604645,5,260.9599915,36.52999878,East of USA,Nueva York,PENDING_PAYMENT,10011,299.95001220703125,PAYMENT
109563,33,New York City,Estados Unidos,4524,2016-08-23 16:19:00.0000000,41150,642,0,0,102721,30.0,0.2199999988079071,5,150.0,33.0,East of USA,Nueva York,PENDING_PAYMENT,10009,150,PAYMENT
109573,12.5600004196167,New York City,Estados Unidos,8144,2016-04-07 17:55:00.0000000,31701,564,10.5,0.07000000029802322,79214,30.0,0.09000000357627869,5,139.5,12.56000042,East of USA,Nueva York,PENDING_PAYMENT,10024,150,PAYMENT
109581,-25.43000030517578,New York City,Estados Unidos,7099,2016-04-20 15:16:00.0000000,32584,502,25,0.10000000149011612,81500,50.0,-0.10999999940395355,5,225.0,-25.43000031,East of USA,Nueva York,PENDING_PAYMENT,10009,250,PAYMENT
109599,48.75,New York City,Estados Unidos,8144,2016-04-07 17:55:00.0000000,31701,502,62.5,0.25,79216,50.0,0.25999999046325684,5,187.5,48.75,East of USA,Nueva York,PENDING_PAYMENT,10024,250,PAYMENT
109609,-70.5199966430664,New York City,Estados Unidos,7099,2016-04-20 15:16:00.0000000,32584,886,21.239999771118164,0.17000000178813934,81499,24.98999977,-0.6800000071525574,5,103.7099991,-70.51999664,East of USA,Nueva York,PENDING_PAYMENT,10009,124.94999694824219,PAYMENT
100120,13.569999694824219,New York City,Estados Unidos,10419,2016-07-05 19:01:00.0000000,37801,1014,1.5,0.029999999329447746,94330,49.97999954,0.2800000011920929,1,48.47999954,13.5699997,East of USA,Nueva York,PENDING_PAYMENT,10011,49.97999954223633,PAYMENT
100137,31.489999771118164,New York City,Estados Unidos,273,2016-07-04 20:36:00.0000000,37737,1014,24.989999771118164,0.25,94192,49.97999954,0.41999998688697815,2,74.97000122,31.48999977,East of USA,Nueva York,PAYMENT_REVIEW,10024,99.95999908447266,PAYMENT
89131,60.189998626708984,New York City,Estados Unidos,7457,2016-08-16 23:31:00.0000000,40691,403,7.150000095367432,0.05999999865889549,101517,129.9900055,0.49000000953674316,1,122.8399963,60.18999863,East of USA,Nueva York,PENDING_PAYMENT,10011,129.99000549316406,PAYMENT
89133,-331.6700134277344,New York City,Estados Unidos,5168,2016-04-25 00:43:00.0000000,32885,403,7.150000095367432,0.05999999865889549,82260,129.9900055,-2.700000047683716,1,122.8399963,-331.6700134,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
89143,-24.18000030517578,New York City,Estados Unidos,7173,2016-05-30 22:34:00.0000000,35345,403,9.100000381469727,0.07000000029802322,88288,129.9900055,-0.20000000298023224,1,120.8899994,-24.18000031,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
89156,43.869998931884766,New York City,Estados Unidos,5230,2016-08-20 10:12:00.0000000,40927,403,13,0.10000000149011612,102154,129.9900055,0.3799999952316284,1,116.9899979,43.86999893,East of USA,Nueva York,PENDING_PAYMENT,10011,129.99000549316406,PAYMENT
89182,27.6200008392334,New York City,Estados Unidos,9536,2016-04-14 02:19:00.0000000,32136,403,19.5,0.15000000596046448,80368,129.9900055,0.25,1,110.4899979,27.62000084,East of USA,Nueva York,PENDING_PAYMENT,10035,129.99000549316406,PAYMENT
125648,39,New York City,Estados Unidos,12039,2016-08-05 18:27:00.0000000,39923,403,0,0,99598,129.9900055,0.30000001192092896,1,129.9900055,39.0,East of USA,Nueva York,PAYMENT_REVIEW,10011,129.99000549316406,PAYMENT
125649,37.060001373291016,New York City,Estados Unidos,12039,2016-08-05 18:27:00.0000000,39923,403,1.2999999523162842,0.009999999776482582,99595,129.9900055,0.28999999165534973,1,128.6900024,37.06000137,East of USA,Nueva York,PAYMENT_REVIEW,10011,129.99000549316406,PAYMENT
125673,27.6200008392334,New York City,Estados Unidos,7435,2016-04-23 20:00:00.0000000,32803,403,19.5,0.15000000596046448,82060,129.9900055,0.25,1,110.4899979,27.62000084,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
125675,48.040000915527344,New York City,Estados Unidos,7435,2016-04-23 20:00:00.0000000,32803,403,20.799999237060547,0.1599999964237213,82059,129.9900055,0.4399999976158142,1,109.1900024,48.04000092,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
125678,40.459999084472656,New York City,Estados Unidos,7435,2016-04-23 20:00:00.0000000,32803,403,22.100000381469727,0.17000000178813934,82058,129.9900055,0.3799999952316284,1,107.8899994,40.45999908,East of USA,Nueva York,PENDING_PAYMENT,10024,129.99000549316406,PAYMENT
