Order_City,Order_Id,Order_Item_Cardprod_Id,Order_Item_Product_Price,order_date_DateOrders,Order_Item_Total,Order_Item_Profit_Ratio
New York City,Nueva York,893,24.98999977,2016-04-16 07:34:00.0000000,65.22000122,0.029999999329447746
New York City,Nueva York,977,29.98999977,2016-04-24 22:37:00.0000000,76.47000122,0.3400000035762787
New York City,Nueva York,403,129.9900055,2016-04-10 21:14:00.0000000,127.3899994,0.4699999988079071
New York City,Nueva York,885,24.98999977,2016-04-10 21:14:00.0000000,45.47999954,0.2800000011920929
New York City,Nueva York,502,50.0,2016-05-21 05:35:00.0000000,96.0,0.07999999821186066
New York City,Nueva York,191,99.98999786,2016-04-16 11:46:00.0000000,82.98999786,0.05000000074505806
New York City,Nueva York,365,59.99000168,2016-05-29 17:50:00.0000000,59.38999939,0.3100000023841858
New York City,Nueva York,365,59.99000168,2016-05-19 22:46:00.0000000,59.38999939,0.27000001072883606
New York City,Nueva York,191,99.98999786,2016-05-18 06:07:00.0000000,391.9599915,0.2800000011920929
New York City,Nueva York,502,50.0,2016-04-26 21:34:00.0000000,200.0,0.36000001430511475
Mount Vernon,Nueva York,821,51.99000168,2016-04-12 06:10:00.0000000,47.31000137,0.3799999952316284
New York City,Nueva York,191,99.98999786,2016-04-02 20:54:00.0000000,283.4700012,0.3499999940395355
New York City,Nueva York,191,99.98999786,2016-05-18 06:07:00.0000000,254.9700012,0.47999998927116394
New York City,Nueva York,502,50.0,2016-05-07 19:16:00.0000000,196.0,0.4699999988079071
New York City,Nueva York,365,59.99000168,2016-04-26 21:34:00.0000000,109.1800003,0.28999999165534973
Mount Vernon,Nueva York,627,39.99000168,2016-04-12 06:10:00.0000000,153.5599976,0.15000000596046448
New York City,Nueva York,403,129.9900055,2016-04-11 08:27:00.0000000,114.3899994,0.27000001072883606
New York City,Nueva York,365,59.99000168,2016-05-07 14:43:00.0000000,149.3800049,0.20000000298023224
New York City,Nueva York,365,59.99000168,2016-04-11 08:27:00.0000000,283.4500122,0.47999998927116394
New York City,Nueva York,502,50.0,2016-04-23 14:23:00.0000000,123.0,0.2800000011920929
New York City,Nueva York,365,59.99000168,2016-05-22 02:16:00.0000000,260.9599915,0.14000000059604645
Rochester,Nueva York,567,25.0,2016-05-04 23:18:00.0000000,105.0,0.25
New York City,Nueva York,365,59.99000168,2016-05-19 22:46:00.0000000,99.58000183,0.4699999988079071
New York City,Nueva York,365,59.99000168,2016-04-25 11:35:00.0000000,98.37999725,0.2800000011920929
New York City,Nueva York,365,59.99000168,2016-04-25 11:35:00.0000000,95.98000336,0.4699999988079071
Freeport,Nueva York,403,129.9900055,2016-04-21 10:53:00.0000000,127.3899994,0.2800000011920929
Rochester,Nueva York,403,129.9900055,2016-05-14 02:16:00.0000000,114.3899994,0.47999998927116394
New York City,Nueva York,502,50.0,2016-04-25 11:35:00.0000000,48.0,0.46000000834465027
New York City,Nueva York,502,50.0,2016-04-25 11:35:00.0000000,47.5,0.27000001072883606
New York City,Nueva York,1004,399.980011,2016-04-19 10:53:00.0000000,363.980011,0.3100000023841858
New York City,Nueva York,502,50.0,2016-04-15 23:30:00.0000000,47.5,0.4099999964237213
New York City,Nueva York,1004,399.980011,2016-04-19 10:53:00.0000000,359.980011,0.30000001192092896
New York City,Nueva York,502,50.0,2016-04-25 11:35:00.0000000,47.25,0.4099999964237213
Rochester,Nueva York,627,39.99000168,2016-05-14 02:16:00.0000000,29.98999977,0.47999998927116394
New York City,Nueva York,957,299.980011,2016-05-20 08:13:00.0000000,272.980011,0.05999999865889549
New York City,Nueva York,957,299.980011,2016-05-19 22:46:00.0000000,248.9799957,0.2800000011920929
Hempstead,Nueva York,627,39.99000168,2016-05-21 03:08:00.0000000,39.99000168,0.4699999988079071
New York City,Nueva York,502,50.0,2016-04-22 05:48:00.0000000,45.5,0.20999999344348907
New York City,Nueva York,627,39.99000168,2016-05-07 19:16:00.0000000,33.99000168,0.10000000149011612
New York City,Nueva York,810,19.98999977,2016-05-22 02:16:00.0000000,17.98999977,0.10999999940395355
New York City,Nueva York,191,99.98999786,2016-04-06 23:21:00.0000000,260.9700012,0.3400000035762787
Yonkers,Nueva York,957,299.980011,2016-05-28 05:24:00.0000000,260.980011,0.25999999046325684
New York City,Nueva York,957,299.980011,2016-05-29 22:24:00.0000000,287.980011,0.07999999821186066
Long Beach,Nueva York,1004,399.980011,2016-05-24 00:30:00.0000000,391.980011,0.46000000834465027
New York City,Nueva York,957,299.980011,2016-04-26 21:34:00.0000000,239.9799957,0.4699999988079071
Yonkers,Nueva York,365,59.99000168,2016-05-28 05:24:00.0000000,172.7700043,0.4699999988079071
New York City,Nueva York,926,15.98999977,2016-04-11 08:27:00.0000000,72.75,0.33000001311302185
Yonkers,Nueva York,365,59.99000168,2016-05-28 05:24:00.0000000,170.9700012,0.4699999988079071
New York City,Nueva York,365,59.99000168,2016-05-10 03:41:00.0000000,113.3799973,0.5
Hempstead,Nueva York,365,59.99000168,2016-05-21 03:08:00.0000000,167.3699951,0.25
New York City,Nueva York,365,59.99000168,2016-05-07 14:43:00.0000000,284.9500122,0.3499999940395355
New York City,Nueva York,365,59.99000168,2016-05-07 14:43:00.0000000,283.4500122,0.05999999865889549
Rochester,Nueva York,1004,399.980011,2016-04-13 11:36:00.0000000,327.980011,0.4699999988079071
Auburn,Nueva York,1004,399.980011,2016-04-08 09:41:00.0000000,363.980011,0.3499999940395355
Auburn,Nueva York,1004,399.980011,2016-04-08 09:41:00.0000000,359.980011,0.46000000834465027
New York City,Nueva York,1004,399.980011,2016-04-06 23:21:00.0000000,377.980011,0.3199999928474426
New York City,Nueva York,502,50.0,2016-05-29 22:24:00.0000000,136.5,0.33000001311302185
New York City,Nueva York,1004,399.980011,2016-04-05 15:28:00.0000000,391.980011,0.47999998927116394
New York City,Nueva York,1004,399.980011,2016-05-12 10:20:00.0000000,335.980011,0.3799999952316284
New York City,Nueva York,502,50.0,2016-05-15 17:31:00.0000000,194.0,0.47999998927116394
New York City,Nueva York,1004,399.980011,2016-05-12 10:20:00.0000000,331.980011,0.25999999046325684
New York City,Nueva York,1004,399.980011,2016-05-10 08:56:00.0000000,391.980011,0.36000001430511475
New York City,Nueva York,1004,399.980011,2016-05-09 18:55:00.0000000,351.980011,0.38999998569488525
Freeport,Nueva York,365,59.99000168,2016-04-21 10:53:00.0000000,172.7700043,0.07999999821186066
New York City,Nueva York,1004,399.980011,2016-04-02 20:54:00.0000000,379.980011,0.2800000011920929
Rochester,Nueva York,1004,399.980011,2016-05-02 17:42:00.0000000,363.980011,0.28999999165534973
New York City,Nueva York,502,50.0,2016-05-19 22:46:00.0000000,205.0,0.4699999988079071
